href,text,player_id
/players/b/boguemu01/gamelog/1988,1987-88,boguemu01
/players/b/boguemu01/gamelog/1989,1988-89,boguemu01
/players/b/boguemu01/gamelog/1990,1989-90,boguemu01
/players/b/boguemu01/gamelog/1991,1990-91,boguemu01
/players/b/boguemu01/gamelog/1992,1991-92,boguemu01
/players/b/boguemu01/gamelog/1993,1992-93,boguemu01
/players/b/boguemu01/gamelog/1994,1993-94,boguemu01
/players/b/boguemu01/gamelog/1995,1994-95,boguemu01
/players/b/boguemu01/gamelog/1996,1995-96,boguemu01
/players/b/boguemu01/gamelog/1997,1996-97,boguemu01
/players/b/boguemu01/gamelog/1998,1997-98,boguemu01
/players/b/boguemu01/gamelog/1999,1998-99,boguemu01
/players/b/boguemu01/gamelog/2000,1999-00,boguemu01
/players/b/boguemu01/gamelog/2001,2000-01,boguemu01
/players/b/boguemu01/gamelog-playoffs/,Career Playoffs,boguemu01
