href,text,player_id
/players/b/baynear01/gamelog/2013,2012-13,baynear01
/players/b/baynear01/gamelog/2014,2013-14,baynear01
/players/b/baynear01/gamelog/2015,2014-15,baynear01
/players/b/baynear01/gamelog/2016,2015-16,baynear01
/players/b/baynear01/gamelog/2017,2016-17,baynear01
/players/b/baynear01/gamelog/2018,2017-18,baynear01
/players/b/baynear01/gamelog/2019,2018-19,baynear01
/players/b/baynear01/gamelog/2020,2019-20,baynear01
/players/b/baynear01/gamelog/2021,2020-21,baynear01
/players/b/baynear01/gamelog-playoffs/,Career Playoffs,baynear01
