href,text,player_id
/players/r/riverdo01/gamelog/1984,1983-84,riverdo01
/players/r/riverdo01/gamelog/1985,1984-85,riverdo01
/players/r/riverdo01/gamelog/1986,1985-86,riverdo01
/players/r/riverdo01/gamelog/1987,1986-87,riverdo01
/players/r/riverdo01/gamelog/1988,1987-88,riverdo01
/players/r/riverdo01/gamelog/1989,1988-89,riverdo01
/players/r/riverdo01/gamelog/1990,1989-90,riverdo01
/players/r/riverdo01/gamelog/1991,1990-91,riverdo01
/players/r/riverdo01/gamelog/1992,1991-92,riverdo01
/players/r/riverdo01/gamelog/1993,1992-93,riverdo01
/players/r/riverdo01/gamelog/1994,1993-94,riverdo01
/players/r/riverdo01/gamelog/1995,1994-95,riverdo01
/players/r/riverdo01/gamelog/1996,1995-96,riverdo01
/players/r/riverdo01/gamelog-playoffs/,Career Playoffs,riverdo01
