href,text,player_id
/players/k/kupchmi01/gamelog/1977,1976-77,kupchmi01
/players/k/kupchmi01/gamelog/1978,1977-78,kupchmi01
/players/k/kupchmi01/gamelog/1979,1978-79,kupchmi01
/players/k/kupchmi01/gamelog/1980,1979-80,kupchmi01
/players/k/kupchmi01/gamelog/1981,1980-81,kupchmi01
/players/k/kupchmi01/gamelog/1982,1981-82,kupchmi01
/players/k/kupchmi01/gamelog/1984,1983-84,kupchmi01
/players/k/kupchmi01/gamelog/1985,1984-85,kupchmi01
/players/k/kupchmi01/gamelog/1986,1985-86,kupchmi01
/players/k/kupchmi01/gamelog-playoffs/,Career Playoffs,kupchmi01
