href,text,player_id
/players/c/cummite01/gamelog/1983,1982-83,cummite01
/players/c/cummite01/gamelog/1984,1983-84,cummite01
/players/c/cummite01/gamelog/1985,1984-85,cummite01
/players/c/cummite01/gamelog/1986,1985-86,cummite01
/players/c/cummite01/gamelog/1987,1986-87,cummite01
/players/c/cummite01/gamelog/1988,1987-88,cummite01
/players/c/cummite01/gamelog/1989,1988-89,cummite01
/players/c/cummite01/gamelog/1990,1989-90,cummite01
/players/c/cummite01/gamelog/1991,1990-91,cummite01
/players/c/cummite01/gamelog/1992,1991-92,cummite01
/players/c/cummite01/gamelog/1993,1992-93,cummite01
/players/c/cummite01/gamelog/1994,1993-94,cummite01
/players/c/cummite01/gamelog/1995,1994-95,cummite01
/players/c/cummite01/gamelog/1996,1995-96,cummite01
/players/c/cummite01/gamelog/1997,1996-97,cummite01
/players/c/cummite01/gamelog/1998,1997-98,cummite01
/players/c/cummite01/gamelog/1999,1998-99,cummite01
/players/c/cummite01/gamelog/2000,1999-00,cummite01
/players/c/cummite01/gamelog-playoffs/,Career Playoffs,cummite01
