href,text,player_id
/players/s/szczewa02/gamelog/2000,1999-00,szczewa02
/players/s/szczewa02/gamelog/2001,2000-01,szczewa02
/players/s/szczewa02/gamelog/2002,2001-02,szczewa02
/players/s/szczewa02/gamelog/2003,2002-03,szczewa02
/players/s/szczewa02/gamelog/2004,2003-04,szczewa02
/players/s/szczewa02/gamelog/2005,2004-05,szczewa02
/players/s/szczewa02/gamelog/2006,2005-06,szczewa02
/players/s/szczewa02/gamelog/2007,2006-07,szczewa02
/players/s/szczewa02/gamelog/2008,2007-08,szczewa02
/players/s/szczewa02/gamelog/2009,2008-09,szczewa02
/players/s/szczewa02/gamelog-playoffs/,Career Playoffs,szczewa02
