href,text,player_id
/players/m/mccarjo01/gamelog/1957,1956-57,mccarjo01
/players/m/mccarjo01/gamelog/1959,1958-59,mccarjo01
/players/m/mccarjo01/gamelog/1960,1959-60,mccarjo01
/players/m/mccarjo01/gamelog/1961,1960-61,mccarjo01
/players/m/mccarjo01/gamelog/1962,1961-62,mccarjo01
/players/m/mccarjo01/gamelog/1964,1963-64,mccarjo01
/players/m/mccarjo01/gamelog-playoffs/,Career Playoffs,mccarjo01
