href,text,player_id
/players/l/lucasma01/gamelog/1977,1976-77,lucasma01
/players/l/lucasma01/gamelog/1978,1977-78,lucasma01
/players/l/lucasma01/gamelog/1979,1978-79,lucasma01
/players/l/lucasma01/gamelog/1980,1979-80,lucasma01
/players/l/lucasma01/gamelog/1981,1980-81,lucasma01
/players/l/lucasma01/gamelog/1982,1981-82,lucasma01
/players/l/lucasma01/gamelog/1983,1982-83,lucasma01
/players/l/lucasma01/gamelog/1984,1983-84,lucasma01
/players/l/lucasma01/gamelog/1985,1984-85,lucasma01
/players/l/lucasma01/gamelog/1986,1985-86,lucasma01
/players/l/lucasma01/gamelog/1987,1986-87,lucasma01
/players/l/lucasma01/gamelog/1988,1987-88,lucasma01
/players/l/lucasma01/gamelog/1975/aba/,1974-75 (ABA),lucasma01
/players/l/lucasma01/gamelog/1976/aba/,1975-76 (ABA),lucasma01
/players/l/lucasma01/gamelog-playoffs/,Career Playoffs,lucasma01
