href,text,player_id
/players/n/normake01/gamelog/1988,1987-88,normake01
/players/n/normake01/gamelog/1989,1988-89,normake01
/players/n/normake01/gamelog/1990,1989-90,normake01
/players/n/normake01/gamelog/1991,1990-91,normake01
/players/n/normake01/gamelog/1992,1991-92,normake01
/players/n/normake01/gamelog/1993,1992-93,normake01
/players/n/normake01/gamelog/1994,1993-94,normake01
/players/n/normake01/gamelog/1995,1994-95,normake01
/players/n/normake01/gamelog/1996,1995-96,normake01
/players/n/normake01/gamelog/1997,1996-97,normake01
/players/n/normake01/gamelog-playoffs/,Career Playoffs,normake01
