href,text,player_id
/players/k/kunneke01/gamelog/1974,1973-74,kunneke01
/players/k/kunneke01/gamelog/1975,1974-75,kunneke01
/players/k/kunneke01/gamelog/1976,1975-76,kunneke01
/players/k/kunneke01/gamelog/1977,1976-77,kunneke01
/players/k/kunneke01/gamelog/1978,1977-78,kunneke01
/players/k/kunneke01/gamelog/1979,1978-79,kunneke01
/players/k/kunneke01/gamelog/1980,1979-80,kunneke01
/players/k/kunneke01/gamelog/1981,1980-81,kunneke01
/players/k/kunneke01/gamelog/1982,1981-82,kunneke01
/players/k/kunneke01/gamelog-playoffs/,Career Playoffs,kunneke01
