href,text,player_id
/players/m/mannte01/gamelog/2020,2019-20,mannte01
/players/m/mannte01/gamelog/2021,2020-21,mannte01
/players/m/mannte01/gamelog/2022,2021-22,mannte01
/players/m/mannte01/gamelog/2023,2022-23,mannte01
/players/m/mannte01/gamelog-playoffs/,Career Playoffs,mannte01
