href,text,player_id
/players/b/boozebo01/gamelog/1961,1960-61,boozebo01
/players/b/boozebo01/gamelog/1962,1961-62,boozebo01
/players/b/boozebo01/gamelog/1963,1962-63,boozebo01
/players/b/boozebo01/gamelog/1964,1963-64,boozebo01
/players/b/boozebo01/gamelog/1965,1964-65,boozebo01
/players/b/boozebo01/gamelog/1966,1965-66,boozebo01
/players/b/boozebo01/gamelog/1967,1966-67,boozebo01
/players/b/boozebo01/gamelog/1968,1967-68,boozebo01
/players/b/boozebo01/gamelog/1969,1968-69,boozebo01
/players/b/boozebo01/gamelog/1970,1969-70,boozebo01
/players/b/boozebo01/gamelog/1971,1970-71,boozebo01
/players/b/boozebo01/gamelog-playoffs/,Career Playoffs,boozebo01
